mobile_subscriber_id,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30
233358,1.9286,4.6648,4.0589,1.3058,2.1481,0.9800
241184,38.1966,6.8123,2.7852,7.5872,7.1069,10.5176
288589,0.9239,2.0996,5.9820,4.1004,5.2543,3.8299
2912264,2.3941,2.0150,2.8153,2.4312,2.0934,3.5078
209949,0.0081,0.0092,0.0106,NULL,NULL,NULL
247659,0.1549,0.1233,0.1664,0.1696,0.2410,0.2034
264470,0.1403,0.5598,0.1903,0.2999,0.1786,0.2892
280122,0.1625,0.0603,0.1899,0.0001,NULL,NULL
2901759,0.0111,0.0079,0.0110,0.0068,0.0068,0.0135
2913661,0.7879,12.0366,3.4391,1.6851,2.6142,2.1244
2918570,0.0491,0.2867,0.1378,0.2574,0.1375,NULL
282283,NULL,26.1706,NULL,NULL,NULL,NULL
2936383,NULL,NULL,NULL,NULL,NULL,NULL
2934391,NULL,NULL,NULL,NULL,NULL,NULL
253919,0.2964,0.2789,0.3264,0.2010,0.3478,0.3669
263829,1.1725,2.9408,4.2408,2.2094,3.5209,6.7470
280809,5.0614,4.1375,5.3509,4.0791,4.5354,3.4859
2902277,0.5749,0.6664,1.6817,1.5580,2.0698,1.4931
2923007,0.0251,0.0819,0.0622,0.0148,0.0184,0.0554
2927962,NULL,0.1925,12.0262,10.5832,9.1447,14.0802
275854,NULL,NULL,0.0000,NULL,0.1004,0.0132
2929954,NULL,NULL,NULL,0.2163,0.4230,0.6316
2934909,NULL,NULL,NULL,NULL,NULL,NULL
214981,0.2417,0.3631,0.0846,0.2527,0.2787,0.2782
222807,2.2773,0.3551,1.8106,1.5738,2.0084,4.7686
231884,2.4795,3.7067,3.7254,3.0313,2.4294,3.1797
246611,1.1828,1.0185,2.8269,2.2837,1.6143,2.3297
269425,0.0757,0.1148,0.1026,0.0787,0.0941,0.1042
275336,0.7349,0.8549,0.9262,0.8108,4.5998,1.3956
277251,0.0012,0.0454,0.5932,0.2875,0.3477,0.1941
277328,0.0274,0.0194,0.0212,0.0130,0.0249,0.0034
279243,0.0424,0.2168,0.7827,0.3602,0.2963,0.8537
2937262,NULL,NULL,NULL,NULL,NULL,NULL
236229,0.3526,NULL,NULL,3.2731,0.7324,3.1325
265867,2.6877,8.6279,6.7803,3.0905,4.9997,2.0956
267859,0.0670,0.0326,0.1023,0.0830,0.2346,0.7410
2905317,1.6739,4.9753,7.3879,3.8780,4.6264,8.1722
2913143,0.0144,0.0135,0.0149,0.0133,0.0157,0.0176
2916014,0.0013,0.0719,0.1593,0.0878,0.2461,0.1368
2923840,NULL,NULL,0.0369,0.0433,0.0447,0.0432
2915135,NULL,NULL,NULL,0.0702,0.0338,NULL
2936947,NULL,NULL,NULL,NULL,NULL,NULL
2939818,NULL,NULL,NULL,NULL,NULL,NULL
254088,NULL,NULL,NULL,NULL,NULL,NULL
268546,0.0003,NULL,0.0148,0.0001,NULL,0.0072
2902592,0.0453,0.1214,0.0200,0.0425,0.0178,0.0147
2903674,0.0928,0.0779,0.0794,0.1135,0.0847,0.1207
2905835,2.2236,2.0999,3.4262,2.3694,3.0762,2.4096
2926396,NULL,0.0119,0.0652,0.0396,0.0680,0.0807
257477,NULL,NULL,0.0082,0.0344,0.0027,0.0093
2936306,NULL,NULL,NULL,NULL,NULL,NULL
2926565,NULL,NULL,NULL,NULL,NULL,NULL
235273,0.0001,0.0001,0.0000,0.0001,0.0001,0.0001
246093,0.3770,1.7920,4.9401,6.2828,3.2717,2.4211
247298,9.3003,9.6961,9.3659,8.0090,7.4975,4.6940
256003,0.0071,0.0062,NULL,NULL,NULL,NULL
257995,0.0125,0.0114,0.0124,0.0121,0.0128,0.0125
278725,0.2395,0.9468,0.2204,0.1891,0.3142,0.0835
2905148,12.0977,19.2414,25.4927,28.5821,20.8586,24.3640
2906353,0.0118,0.0179,0.0905,0.0225,0.2355,0.1778
2927083,0.0431,0.0826,0.0720,0.0237,0.0621,0.0410
2925878,NULL,NULL,NULL,1.0765,0.4942,3.4393
2937780,NULL,NULL,NULL,NULL,NULL,NULL
235711,0.0511,0.0589,0.0116,NULL,0.0382,0.0233
245529,4.3015,4.8193,4.0982,4.5101,4.7170,4.0243
248695,0.0497,0.0629,0.2577,0.2396,0.3470,0.1208
284244,0.0001,0.0001,0.0002,0.0002,0.0003,0.0001
2914617,0.0012,0.0007,0.0359,0.1339,0.0883,0.1400
2927601,0.0100,0.0536,NULL,NULL,0.5945,0.0371
2922443,NULL,NULL,NULL,NULL,0.0000,0.0011
2938344,NULL,NULL,NULL,NULL,NULL,NULL
240182,9.5440,6.9912,9.7760,13.3397,10.7986,21.0443
245137,0.0458,0.1233,0.1316,0.0812,0.0650,0.0654
256959,0.6638,0.3935,0.5447,0.6646,1.8819,2.0721
284636,5.2410,4.7632,9.0337,10.7768,7.8220,6.9307
289794,32.0386,29.1784,18.0576,39.4794,25.3855,20.1496
2914225,2.2510,3.9952,9.2755,3.6382,8.1443,2.1687
2922051,3.9789,2.7522,6.8773,7.0158,6.0083,6.5275
269943,NULL,0.0228,0.2036,0.0805,NULL,NULL
2917096,NULL,NULL,0.0037,2.8931,0.0033,0.6620
2930910,NULL,NULL,NULL,0.0007,0.0016,0.0006
2938736,NULL,NULL,NULL,NULL,NULL,NULL
2935865,NULL,NULL,NULL,NULL,NULL,NULL
263388,1.0046,1.7503,3.4062,3.0058,3.7187,4.7669
276123,0.1328,0.2527,0.5601,0.4943,0.6150,1.3495
276372,61.0299,61.9382,57.3068,50.7735,74.6355,41.1737
288025,3.4713,1.6355,2.7795,0.7077,1.8344,1.0030
289107,0.9314,0.8746,1.1854,1.1235,1.1419,0.9057
2907750,0.3028,0.1988,0.8447,0.3806,0.4028,0.5056
2935473,NULL,NULL,NULL,NULL,NULL,1.0256
204725,0.0005,0.0004,0.0005,0.0005,0.0005,0.0005
255124,0.4672,0.0465,0.5179,0.9486,0.0005,0.0007
287633,0.0009,0.0024,0.0028,0.0012,0.0009,0.0009
238708,0.1197,0.1832,0.2392,0.1429,0.1709,0.0360
260348,1.3516,1.0021,17.5098,1.8663,1.9944,3.0094
273332,0.5331,0.7263,0.4404,NULL,NULL,NULL
283162,2.9076,1.9697,1.5595,5.3799,3.7621,2.1998
2899721,3.3094,2.6779,2.3801,3.4657,2.5676,1.9663
2905632,0.1884,0.1411,0.3788,0.4057,0.6250,0.4428
2934594,NULL,NULL,NULL,NULL,NULL,0.0027
207078,NULL,NULL,NULL,NULL,NULL,NULL
2942420,NULL,NULL,NULL,NULL,NULL,NULL
2910541,67.2171,6.3825,12.6468,6.5661,12.9181,8.3151
2910790,1.1606,7.6906,5.1191,NULL,NULL,NULL
2921610,0.2550,0.2964,0.2799,0.3255,0.2418,0.2982
2923525,1.2626,1.2814,1.4457,2.4740,2.0904,8.5088
2929436,NULL,NULL,0.0337,0.1292,0.0980,0.2409
2931351,NULL,NULL,NULL,0.7751,1.4135,NULL
261035,1.4938,2.1571,4.6887,1.3680,1.8658,1.5014
271855,3.0266,5.8287,2.8795,7.2301,7.0158,7.4284
274898,2.0745,3.3779,1.7476,1.4935,2.2322,2.6044
2900362,18.0494,17.3892,3.1955,25.4541,37.1139,5.5672
2908188,0.8239,0.8168,1.2713,0.9286,1.1216,1.4426
2913346,NULL,0.4076,0.4955,0.4405,0.4474,0.3882
261914,NULL,NULL,0.0171,1.7681,0.8869,1.0849
2931789,NULL,NULL,NULL,NULL,NULL,0.0828
2939615,NULL,NULL,NULL,NULL,NULL,NULL
217852,0.8076,1.2793,2.4818,3.9636,7.7373,6.0396
259312,2.6193,3.1954,3.0885,2.8118,3.6247,8.1393
271214,3.6120,2.6139,5.7940,4.9388,3.6779,3.5933
2909662,1.9905,3.0651,6.5837,8.3519,7.0445,5.6725
2911577,3.4297,1.1401,6.0252,3.9856,4.4540,4.0618
2912659,17.0416,18.6623,7.8198,2.6392,17.6570,4.6144
2941384,NULL,NULL,NULL,NULL,NULL,NULL
227244,0.9018,1.1383,1.3716,1.1735,1.8357,0.9685
249966,0.2188,1.9083,4.2788,0.3118,1.1246,0.2981
251048,0.0063,0.0066,0.0096,0.0055,0.2101,0.0180
273770,0.5948,0.8795,0.7617,0.8043,1.1418,1.2173
2910103,0.0028,0.0061,0.0081,0.0078,0.0067,0.0047
2911185,5.8948,0.3134,0.7788,0.3398,8.3904,16.5850
2919054,0.0249,0.0165,0.0255,0.0180,0.0156,0.0006
2920136,0.0130,0.3052,0.7531,3.3038,1.8224,1.7168
2932038,NULL,NULL,NULL,0.0032,0.0001,0.0004
2932825,NULL,NULL,NULL,NULL,13.0767,20.8603
2933907,NULL,NULL,NULL,NULL,0.8925,0.0834
2941776,NULL,NULL,NULL,NULL,NULL,NULL
234958,0.9149,1.3945,2.1653,1.7014,2.6039,4.9862
267590,0.0011,0.0010,0.0011,0.0007,0.0008,0.0007
2927524,3.0546,3.9104,15.9496,15.2833,11.1185,18.0657
280325,NULL,NULL,0.0543,NULL,0.0001,0.0001
2897571,4.9632,4.7732,5.4556,5.2267,2.1046,2.2968
2903405,2.7661,2.2464,2.6643,3.9633,4.8348,2.2216
2906276,0.7199,0.3886,0.7466,0.2831,0.6314,0.3773
236667,1.0524,0.6913,0.4396,NULL,NULL,0.9410
243663,0.1138,0.2137,0.2150,0.0749,0.0411,NULL
246577,1.7362,0.2992,0.3338,1.2698,NULL,NULL
248569,0.0011,0.0025,0.0037,0.0013,0.0001,0.0009
252319,0.0014,0.0025,0.0004,0.0006,0.0008,0.0053
269299,0.0020,0.0045,0.0073,0.0030,0.0026,0.0024
284118,NULL,0.0037,0.0019,0.0022,NULL,NULL
239913,NULL,NULL,0.1187,NULL,NULL,NULL
254214,0.1114,NULL,NULL,NULL,NULL,NULL
264862,0.9312,0.2094,1.1876,0.5059,0.7736,0.7190
264911,0.4119,0.3830,0.6142,0.5671,0.5538,1.4101
269817,0.2216,2.7395,1.1283,0.1453,0.6468,3.4685
273567,14.6946,12.3996,16.6907,12.6065,14.4227,14.4382
281891,6.1661,7.5958,10.1708,7.0058,8.0629,10.8977
283883,0.2430,0.2131,0.2610,0.1516,0.1666,0.2882
288838,0.3244,0.2741,0.4576,0.3561,0.4289,0.3938
233627,0.2698,0.3871,0.3770,0.4383,0.4106,0.6885
233799,0.8810,1.7393,2.9935,2.9309,3.0223,2.4998
244868,1.7055,1.5838,2.8244,2.1017,3.9657,2.9125
255688,3.4405,1.8096,3.0188,3.3154,5.4498,2.9644
266259,5.6161,26.8235,1.1326,6.0063,0.1279,0.2850
2904879,5.0212,11.5882,6.1368,10.3408,10.3690,10.2691
2928683,0.0001,0.0006,0.0004,NULL,NULL,NULL
2926270,NULL,0.0299,0.0419,0.0048,NULL,NULL
264344,NULL,NULL,0.0032,0.0041,0.0039,0.4029
2926691,NULL,NULL,NULL,0.2807,NULL,NULL
234440,0.1318,0.1471,0.1634,0.1725,0.2588,0.1585
254875,0.0675,0.0556,0.0676,0.0725,0.0655,0.0782
277689,23.8163,12.4578,19.2298,16.5164,24.1022,14.1482
287507,0.0024,0.0004,0.0027,0.0005,0.0031,0.0026
2900159,0.3807,NULL,NULL,NULL,NULL,NULL
2905022,0.0390,0.0348,0.0391,0.0372,0.0075,NULL
2928998,NULL,0.0008,0.0060,0.0513,0.0224,0.0277
2903030,NULL,NULL,NULL,NULL,0.0052,0.0532
213192,3.8179,2.8319,4.5675,4.1176,4.2408,4.6668
225094,0.0010,0.0015,0.0019,0.0013,0.0010,0.0010
2906917,0.4292,0.5029,0.3927,0.3727,0.6987,0.5343
2915573,0.3474,0.1436,0.5564,0.3262,0.4931,0.6847
2918819,16.2254,8.8646,3.5486,3.2703,4.2173,3.1187
2937388,NULL,NULL,NULL,NULL,NULL,NULL
223763,NULL,NULL,NULL,NULL,NULL,NULL
212379,0.3226,0.1748,1.0248,1.2657,3.3494,0.7689
2905443,0.1223,0.3421,0.5851,0.6060,0.8072,1.7118
2907435,0.1823,0.6588,0.7466,0.4153,1.1911,0.1087
2914099,4.4780,7.2528,15.4771,14.5966,16.0874,14.9931
2916140,0.0801,0.0000,NULL,NULL,0.0051,0.0059
2917345,0.2486,0.2229,3.8415,0.8268,1.5571,3.3867
2924796,0.0028,0.0019,0.0033,0.0029,0.0066,0.2058
2936821,NULL,NULL,NULL,NULL,NULL,NULL
2938862,NULL,NULL,NULL,NULL,NULL,NULL
2940067,NULL,NULL,NULL,NULL,NULL,NULL
243537,0.0963,0.0650,0.1205,0.0911,0.1882,0.2633
259687,0.3715,0.3577,0.3193,0.0948,0.0242,1.3025
2925609,9.0214,9.3513,12.1824,21.9275,10.8160,9.1685
2927352,NULL,42.2025,36.4256,32.8937,21.9917,46.5506
2934265,NULL,NULL,NULL,NULL,0.0005,NULL
2938593,NULL,NULL,NULL,NULL,NULL,NULL
